ID,SMILES,Respiratory Toxicity_Respiratory Toxicity,Irritation and Corrosion_Eye Corrosion,Hepatotoxicity_Hepatotoxicity,Endocrine Disruption_SR-p53,Endocrine Disruption_SR-HSE,Endocrine Disruption_SR-ATAD5,Endocrine Disruption_SR-ARE,Endocrine Disruption_NR-aromatase,Endocrine Disruption_NR-ER,Endocrine Disruption_NR-ER-LBD,Endocrine Disruption_NR-AhR,Endocrine Disruption_NR-AR,Endocrine Disruption_NR-AR-LBD,Clinical Toxicity_Clinical toxicity,Cardiotoxicity_Cardiotoxicity-5,Cardiotoxicity_Cardiotoxicity-10,Cardiotoxicity_Cardiotoxicity-1,Carcinogenicity_Carcinogenicity,CYP450_CYP3A4,CYP450_CYP2C19,CYP450_CYP1A2,CYP450_CYP2C9,Mutagenicity_Ames Mutagenicity,Irritation and Corrosion_Eye Irritation,Endocrine Disruption_SR-MMP,Endocrine Disruption_NR-PPAR-gamma,Developmental and Reproductive Toxicity_Reproductive Toxicity,Developmental and Reproductive Toxicity_Developmental Toxicity,Cardiotoxicity_Cardiotoxicity-30,CYP450_CYP2D6
TOX-83202,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
TOX-83203,Cc1ncsc1CCO,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,
TOX-83204,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,0.0,0.0,,,,
TOX-83205,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,
TOX-83206,CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83207,CCC(C)SSC(C)CC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83208,Cc1cccc(OCCOc2cccc(C)c2)c1,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83209,CC(C)c1ccc2sc3ccccc3c(=O)c2c1,,,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83210,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83211,C#CC(O)C(CC)CCCC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83212,ClC1=C(Cl)C1(Cl)Cl,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83213,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,,,,0.0,1.0,0.0,,,1.0,1.0,,0.0,0.0,,,,,,1.0,,,,,,1.0,,,,,
TOX-83214,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,,,,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,,0.0,,,,,,,,,,,1.0,1.0,0.0,,,,
TOX-83215,CCCCCCCCc1ccc(O)cc1,,,,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,1.0,0.0,,,,
TOX-83216,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,,,,1.0,,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,
TOX-83217,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83218,CCCOCC(C)OCC(C)O,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,
TOX-83219,Cc1ccc(N)cc1S(=O)(=O)O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-8322,ClCc1cccc(CCl)c1,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
TOX-83220,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,
TOX-83221,COC(=O)COc1ccc(Cl)cc1Cl,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,,,
TOX-83222,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,1.0,0.0,0.0,1.0,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,0.0,,,,
TOX-83223,Nc1ccc(Oc2ccc(Cl)cc2)cc1,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,,1.0,,,,,,,0.0,0.0,,,,
TOX-83224,Cc1cccc(O)c1N,,,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,,,,,
TOX-83225,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,,,,,,0.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,1.0,,,,,
TOX-83226,CCCCCCCCCCl,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,
TOX-83227,N#Cc1cc2ccccc2c2ccccc12,,,,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83228,CCCCCCCCCCCCOCC1CO1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,1.0,0.0,0.0,,,,
TOX-83229,CCCCCCCCCCCCCl,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,,,
TOX-8323,N#Cc1cccc(C#N)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,
TOX-83231,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,,,,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83232,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83233,CCCCC(=O)Cl,,1.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,,,,
TOX-83234,CC(=O)N[C@H]([C@@H](O)CC(=O)C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83235,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83236,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83237,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83238,CCCCCCCCCCCC(=O)O.OCCN(CCO)CCO,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83239,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83240,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83241,,,,,,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,1.0,1.0,,,,
TOX-83242,CCOc1ccc(O)cc1,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,,,,,
TOX-83243,CCC(C)Br,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83244,O=C(O)c1ccc(CO)o1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,
TOX-83245,N#Cc1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,1.0,0.0,0.0,,,,
TOX-83246,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83247,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,
TOX-83248,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83249,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,,,,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-8325,N#CCc1cccc(CC#N)c1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
TOX-83250,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
TOX-83251,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,0.0,,0.0,,,0.0,0.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
TOX-83252,O=C(CBr)OCc1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,
TOX-83253,CCCCCc1ccc(Cl)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83254,COC(=O)c1ccccc1C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,
TOX-83255,CC(C)(C)C(=O)c1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83256,CCOC(=O)c1ccc(C)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83257,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,,,,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,
TOX-83258,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,,,,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,0.0,,1.0,0.0,,,,
TOX-83259,Cc1ccc2c(C)cccc2c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0,,,,
TOX-8326,CCOC(=O)C[N+](=O)[O-],0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
TOX-83260,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83261,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83262,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-],,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83263,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83264,CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83266,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,
TOX-83267,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83268,CC(=O)C1CCCCC1=O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83269,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,,,,
TOX-83270,N=C(N)N[N+](=O)[O-],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83271,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83272,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,0.0
TOX-83273,CC(C)(C)NCCNC(C)(C)C,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83274,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83275,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83276,OC1CCCCCCCCCCC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,,,,
TOX-83277,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83278,COC(=O)c1ccc(C(=O)O)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,
TOX-83279,CN(C)CCOCCO,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83280,Cc1ccc(S(=O)(=O)NC(=O)N[C@@H](C)Cc2ccccc2)cc1,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83281,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83282,CC=CC=NNC(=O)c1ccncc1,,,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83283,CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C.COS(=O)(=O)[O-].COS(=O)(=O)[O-],,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83284,O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83285,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83286,CC/C=C\CCOC(=O)CC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83287,CN1C(=O)CC[C@H]1c1cccnc1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83288,C[C@H]1C[C@@H](O)CC(C)(C)C1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83289,CCOC(=O)CC([O-])C(=O)OCC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83290,COC(=O)c1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,,,,
TOX-83291,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,,,,,,1.0,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,1.0,,1.0,,,,
TOX-83292,C=CC(=O)OCC[N+](C)(C)C,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83293,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83294,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,1.0,
TOX-83295,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,,,,,0.0,,,,1.0,,,0.0,,,1.0,1.0,0.0,,,,,,,,,,,,1.0,
TOX-83296,O=C(O)CCC(=O)O.c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,
TOX-83297,Cc1cccc2[nH]nnc12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83298,CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](OCCO)[C@H]1OCCO,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83299,O=C(NCO)NCO,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,,,,
TOX-833,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,
TOX-8330,Clc1cccnc1,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
TOX-83300,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,,,,1.0,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
TOX-83301,Nc1cc(=O)nc(N)[nH]1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83302,CC(C)(Cl)Cl,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
TOX-83303,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,
TOX-83305,CN/C(=N/[N+](=O)[O-])NCC1CCOC1,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83306,CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83307,CCOc1ccc(N)c([N+](=O)[O-])c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83308,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,,,,,,1.0,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,0.0,,,,,
TOX-83309,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-8331,Clc1ccncc1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
TOX-83310,C=CCCC#N,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,1.0,0.0,0.0,,,,
TOX-83311,C=CC/C=C/C,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
TOX-83312,CCCCCCCCCCC=O,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83313,CC1=CC(=O)CC(C)(C)C1=O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,
TOX-83314,O=C(CCl)C(Cl)Cl,,1.0,,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,1.0,,,,
TOX-83315,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,,,,,,0.0,1.0,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,1.0,0.0,,,,
TOX-83316,CC1=CC(C)C(C=O)C(C)C1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83317,O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83318,,,,,,1.0,1.0,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,
TOX-83319,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0,,,,
TOX-83320,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,,,,,,,,,0.0,,,1.0,
TOX-83322,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,1.0,
TOX-83323,C=C(C)[C@H]1CC=C(C)C(=O)C1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,
TOX-83324,Oc1ccccc1O,,,,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,,,,,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0
TOX-83326,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,
TOX-83327,CCC(=O)c1cccc(Cl)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,
